Predictions,True_Values
39.79443807723674,39.99999978196
39.61598572838522,39.95000031026033
39.46885579190253,39.99999978196
39.455697204486974,40.19000024783745
38.89262137917859,40.49999999544272
38.631466154158254,40.28999987829755
38.45895894194556,40.28999987829755
38.704807827657014,40.350000206222205
39.92339594403721,40.97999987059698
39.94022412289943,41.0300000293574
39.93182617939586,40.80000026094451
40.24044149959708,41.25999979777029
40.75930565293368,41.82000033917767
40.23653349807141,41.83999999044539
39.99548647991673,41.999999948830144
39.61485963582183,41.999999948830144
38.938920341698015,41.00000020892544
39.35687313496401,41.00000020892544
39.716720513843995,41.00999969102893
40.09053583769882,41.45999974575123
40.48274858716071,41.00000020892544
40.1839451814792,41.22999997733834
40.8437282421508,41.52000007367589
41.3069171149615,42.43999983438821
40.686882579652895,42.10000026635099
39.69902457725904,40.27999970913332
38.98314369370248,40.15000025824126
38.25517878573778,40.61999996423128
38.67866654037699,40.23999971953713
39.265112736975055,40.1299999199128
38.83270418560425,40.1299999199128
39.493744567441816,41.490000253243934
39.96991957542072,41.490000253243934
39.115005766278095,41.3499999461269
37.764705356565,40.649999784663244
36.10776389570555,36.59000015358942
36.53889932351323,40.049999940720426
39.852901450271645,41.440000094483516
37.80480290878719,37.30000014068695
35.0384582771266,33.600000072448445
32.32791654752557,30.299999986054413
30.471691055982948,28.59999999880346
29.485874826362284,28.59999999880346
30.226092432148377,29.499999936482876
33.27097131864497,32.45000002802767
36.91043360568992,35.69999986977868
40.27899866162578,39.26999980006438
40.99164898555264,39.73000002395092
44.31392435428914,41.49999973534742
43.516430959968346,41.46999991491547
43.11478074409355,41.46999991491547
43.03333518909069,41.450000263647745
42.95854450447772,41.450000263647745
42.78186133704825,41.49999973534742
43.31491329479855,41.49999973534742
43.446044334739966,41.490000253243934
43.357963147048125,41.490000253243934
43.00558961496777,41.490000253243934
42.73240326921676,41.49999973534742
42.4963037754971,41.49999973534742
42.43942888690793,41.49999973534742
42.41411688194884,41.49999973534742
42.74401390877061,41.49999973534742
42.7249362930246,41.49999973534742
42.34877946614595,41.49999973534742
42.207500538979815,41.49999973534742
41.486288064030994,39.79999983397906
40.68149533634016,39.79999983397906
37.85645407452127,35.81999983856724
37.20965955373048,35.81999983856724
39.81183582945775,39.79999983397906
37.21343254781948,35.81999983856724
38.801860654575684,39.000000042055305
38.91122561007032,39.000000042055305
38.72821255198402,39.000000042055305
38.66533000422811,39.000000042055305
38.660774791479305,39.000000042055305
40.052999647939316,41.49999973534742
37.74113436353736,38.0000003021506
37.454289937208145,38.0000003021506
40.03561769811549,41.49999973534742
40.00743171805409,41.49999973534742
40.06473876785276,41.49999973534742
40.08900918872027,41.49999973534742
39.76674884209502,41.49999973534742
39.952572665694944,41.49999973534742
40.559032254775666,41.450000263647745
40.674883750777305,41.450000263647745
40.73127494860098,41.450000263647745
40.589727380683,41.49999973534742
40.638329370824444,41.49999973534742
40.66377947499357,41.49999973534742
40.79954405260888,41.450000263647745
40.714581433645066,41.450000263647745
40.971120984570916,41.400000104887326
39.94894086258934,39.73000002395092
39.98309396523344,39.73000002395092
40.24318905552204,39.73000002395092
40.882843297505595,40.49999999544272
41.56998099473541,41.49999973534742
41.84812860613636,41.410000274051555
41.71865544377607,41.49999973534742
41.751033181451405,41.49999973534742
41.715147311604824,41.49999973534742
41.82363969995149,41.49999973534742
42.38523422229058,41.49999973534742
42.8363163976885,41.999999948830144
42.61696607084521,41.999999948830144
42.39746871300219,41.450000263647745
42.33242054977354,41.3499999461269
42.17896690618074,41.3499999461269
42.11536569288406,41.3499999461269
42.01011554419978,41.3499999461269
42.15772573614423,41.3499999461269
42.36337950700751,41.999999948830144
42.30798523432689,41.999999948830144
41.830739098644315,41.450000263647745
41.646239928163496,41.450000263647745
42.02752085408899,41.450000263647745
42.344719624195314,41.450000263647745
42.64817511819088,41.450000263647745
43.18720931386031,41.400000104887326
42.60869454651899,41.400000104887326
42.4989455240671,41.400000104887326
42.653578850961516,41.400000104887326
42.55601691202974,41.400000104887326
42.65798978095357,41.49999973534742
