Predictions,True_Values
42.50447361483285,41.490000253243934
42.48886565585629,41.49999973534742
42.51210823384714,41.49999973534742
42.2037649897015,41.49999973534742
42.00212708890108,41.49999973534742
42.509035698189116,41.49999973534742
42.44230767143546,41.49999973534742
42.17934891195575,41.49999973534742
42.03452612545955,41.49999973534742
41.44311110554333,39.79999983397906
40.550290780898884,39.79999983397906
37.18635926263693,35.81999983856724
37.75615694675797,35.81999983856724
41.16122794486406,39.79999983397906
37.42564225232516,35.81999983856724
39.907895853597836,39.000000042055305
39.659554998559095,39.000000042055305
39.3851937789317,39.000000042055305
39.24565105427179,39.000000042055305
39.51366451966295,39.000000042055305
41.90240984040776,41.49999973534742
38.408949851395434,38.0000003021506
38.08584304593059,38.0000003021506
40.76194808856444,41.49999973534742
40.28540275484321,41.49999973534742
40.69159925167711,41.49999973534742
40.64607117131518,41.49999973534742
40.80618518178383,41.49999973534742
40.625738295585435,41.49999973534742
41.57103425885968,41.450000263647745
41.29308245977146,41.450000263647745
41.66551198210075,41.450000263647745
41.55542149045789,41.49999973534742
41.41221604495878,41.49999973534742
41.75824388398515,41.49999973534742
41.77841461337873,41.450000263647745
41.42088469039644,41.450000263647745
41.476061164820436,41.400000104887326
40.7514003319853,39.73000002395092
40.496779741724225,39.73000002395092
40.41806319200617,39.73000002395092
41.58174278765348,40.49999999544272
42.15254117575169,41.49999973534742
41.96915504368009,41.410000274051555
41.8574554557691,41.49999973534742
41.81950359425801,41.49999973534742
41.905263203687674,41.49999973534742
42.115386304706455,41.49999973534742
41.828979536072715,41.49999973534742
43.05554923714415,41.999999948830144
42.82509944394234,41.999999948830144
42.82846810278207,41.450000263647745
42.486599729514566,41.3499999461269
42.26681792852253,41.3499999461269
42.18745279345985,41.3499999461269
41.45495878105471,41.3499999461269
41.64423783314841,41.3499999461269
42.296190462492994,41.999999948830144
42.82193965156953,41.999999948830144
42.67753184976418,41.450000263647745
42.17213408705753,41.450000263647745
42.51386779641874,41.450000263647745
42.881155356121766,41.450000263647745
42.99643865288611,41.450000263647745
43.43953649534982,41.400000104887326
42.167136407188025,41.400000104887326
42.12792241508575,41.400000104887326
42.349792193686184,41.400000104887326
42.007560365283815,41.400000104887326
41.85992475209175,41.49999973534742
